"fio/4k-seq-write-duration";"fio/4k-seq-write-latency";"fio/8k-rand-write-duration";"iperf/multi-thread-duration";"iperf/single-thread-duration";"sysbench/fileio-4k-rand-read-prepare-duration";"sysbench/fileio-4k-rand-write-throughput";"benchmark/order";"fio/4k-seq-write-bandwidth";"fio/4k-seq-write-disk-util";"fio/4k-seq-write-iops";"fio/4k-seq-write-latency-95-percentile";"fio/8k-rand-write-bandwidth";"fio/8k-rand-write-disk-util";"fio/8k-rand-write-iops";"fio/8k-rand-write-latency";"fio/8k-rand-write-latency-95-percentile";"fio/version";"instance/cpu-cores";"instance/cpu-model";"instance/gcc-version";"instance/ram-total";"iperf/multi-thread-bandwidth";"iperf/single-thread-bandwidth";"iperf/version";"iteration";"md-sim-duration";"provider_vm_id";"provider_vm_id_iteration";"source";"stressng/cpu-callfunc-bogo-ops";"stressng/cpu-callfunc-duration";"stressng/cpu-double-bogo-ops";"stressng/cpu-double-duration";"stressng/cpu-euler-bogo-ops";"stressng/cpu-euler-duration";"stressng/cpu-fft-bogo-ops";"stressng/cpu-fft-duration";"stressng/cpu-fibonacci-bogo-ops";"stressng/cpu-fibonacci-duration";"stressng/cpu-int64-bogo-ops";"stressng/cpu-int64-duration";"stressng/cpu-loop-bogo-ops";"stressng/cpu-loop-duration";"stressng/cpu-matrixprod-bogo-ops";"stressng/cpu-matrixprod-duration";"stressng/network-epoll-bogo-ops";"stressng/network-icmp-flood-bogo-ops";"stressng/network-sockfd-bogo-ops";"stressng/network-total-duration";"stressng/network-udp-bogo-ops";"stressng/version";"sysbench/cpu-multi-thread-duration";"sysbench/cpu-single-thread-duration";"sysbench/fileio-1m-seq-write-duration";"sysbench/fileio-1m-seq-write-latency";"sysbench/fileio-1m-seq-write-latency-95-percentile";"sysbench/fileio-1m-seq-write-throughput";"sysbench/fileio-4k-rand-read-duration";"sysbench/fileio-4k-rand-read-latency";"sysbench/fileio-4k-rand-read-latency-95-percentile";"sysbench/fileio-4k-rand-read-throughput";"sysbench/fileio-4k-rand-write-duration";"sysbench/fileio-4k-rand-write-latency";"sysbench/fileio-4k-rand-write-latency-95-percentile";"sysbench/fileio-file-total-size";"sysbench/memory-default-block-size-duration";"sysbench/memory-default-block-size-throughput";"sysbench/memory-large-block-size-duration";"sysbench/memory-large-block-size-throughput";"sysbench/mutex-duration";"sysbench/mutex-latency";"sysbench/threads-128-duration";"sysbench/threads-128-latency";"sysbench/threads-1-duration";"sysbench/threads-1-latency";"sysbench/version";"wordpress-bench/s1-failure_rate";"wordpress-bench/s1-num_failures";"wordpress-bench/s1-response_time";"wordpress-bench/s1-throughput";"wordpress-bench/s2-failure_rate";"wordpress-bench/s2-num_failures";"wordpress-bench/s2-response_time";"wordpress-bench/s2-throughput";"wordpress-bench/s3-failure_rate";"wordpress-bench/s3-num_failures";"wordpress-bench/s3-response_time";"wordpress-bench/s3-throughput"
263279.0;1001.59;60001.0;30.0;30.0;228.16;"1.5508";;3982.8;99.5;995.0;1160.0;74927.0;98.53;9365.0;105.43;564.0;;;;;;289.0;316.0;;2.0;486.678677;"i-0a23e360cb2dde514";"i-0a23e360cb2dde514_2.0";"rmit-combined_v3_aws-us_m3.medium";163303.52;10.01;5139.67;10.01;4059838.46;10.0;214.3;10.0;6644037.15;10.0;28520.87;10.0;12110.89;10.0;92.69;10.0;26520.2;172234.45;38.65;40.02;77319.5;;59.1437;59.1662;228.3982;25.74;32.03;35.867;3.7449;0.37;0.74;10.431;25.1888;0.01;0.01;8.0;1.3279;771.16;2.1652;4729.31;4.4661;4465.99;10.6465;135.96;4.7508;0.47;;2.0E-4;7925.0;1394.1087688294201;0.7173041461030775;1.0E-4;3473.0;1846.597657538766;0.5415364824695207;1.0E-4;3634.0;1735.4518785383427;0.5762188006285915
265701.0;1010.78;60001.0;30.0;30.0;228.16;"1.5758";;3946.5;99.56;986.0;1208.0;74326.0;98.45;9290.0;106.28;572.0;;;;;;290.0;316.0;;3.0;510.369683;"i-0a23e360cb2dde514";"i-0a23e360cb2dde514_3.0";"rmit-combined_v3_aws-us_m3.medium";163336.84;10.0;5151.31;10.0;4056413.64;10.01;210.91;10.0;6637727.97;10.0;28513.33;10.0;12110.54;10.0;89.56;10.01;27275.32;169630.28;38.59;40.04;79011.55;;59.1671;59.1246;228.4034;25.74;32.03;35.866;3.2664;0.33;0.56;11.959;24.7888;0.01;0.01;8.0;1.3286;770.72;2.1774;4702.81;4.4666;4466.49;10.7262;136.42;4.7624;0.48;;2.0E-4;8009.0;1356.7035094292494;0.7370807203267936;1.0E-4;3418.0;1856.1124524927343;0.538760460691384;1.0E-4;4450.0;1325.2680925360105;0.7545643071255244
163724.0;621.79;60001.0;30.0;30.0;228.19;"1.8075";"[SysbenchFileio, WordpressBench, SysbenchFileio, Iperf, SysbenchMutex, Fio, MdSim, SysbenchThreads, Fio, WordpressBench, SysbenchThreads, SysbenchCpu, WordpressBench, SysbenchMemory, SysbenchCpu, SysbenchMutex, SysbenchCpu, StressngNetwork, SysbenchMemory, Iperf, StressngNetwork, SysbenchThreads, SysbenchFileio, SysbenchMemory, Fio, MdSim, StressngCpu, StressngNetwork, StressngCpu, SysbenchMutex, StressngCpu, MdSim, Iperf]";6404.6;99.21;1601.0;684.0;125687.0;98.02;15710.0;62.33;350.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";3854808.0;289.0;316.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;484.511891;"i-0a4efedc3b1cc6ec2";"i-0a4efedc3b1cc6ec2_1.0";"rmit-combined_v3_aws-us_m3.medium";163405.94;10.0;5157.39;10.0;4075684.37;10.01;214.98;10.0;6670612.33;10.0;28651.58;10.01;12182.37;10.0;93.03;10.01;27198.87;172920.16;37.77;40.02;75694.9;"stress-ng, version 0.07.27";58.892;58.8901;229.4161;25.88;32.04;35.708;1.9423;0.19;0.46;20.111;21.6115;0.01;0.01;8.0;1.3098;781.8;2.1634;4733.28;4.447;4446.9;10.2379;130.49;4.7336;0.47;"sysbench 0.4.12";3.0E-4;8484.0;1280.1234233172227;0.7811746756485946;1.0E-4;3674.0;1762.6990870422244;0.5673118045791815;1.0E-4;1938.0;2782.8144605116795;0.3593484273529788
164991.0;626.61;60001.0;30.0;30.0;228.15;"2.2512";;6355.4;99.29;1588.0;692.0;139966.0;97.67;17495.0;55.87;342.0;;;;;;290.0;316.0;;2.0;484.636786;"i-0a4efedc3b1cc6ec2";"i-0a4efedc3b1cc6ec2_2.0";"rmit-combined_v3_aws-us_m3.medium";164081.27;10.01;5145.91;10.01;4077056.34;10.0;215.24;10.0;6665275.44;10.01;28665.71;10.0;12179.85;10.0;95.89;10.0;26819.44;171578.96;37.45;40.02;77031.55;;58.859;58.8925;228.3715;25.74;32.03;35.871;1.9367;0.19;0.38;20.17;17.3517;0.01;0.01;8.0;1.3187;776.53;2.1631;4734.01;4.4542;4454.04;11.0713;141.41;4.7322;0.47;;3.0E-4;8399.0;1289.845955386203;0.7752863788300844;1.0E-4;3614.0;1770.935804033365;0.5646732070820788;1.0E-4;3938.0;1575.093787364293;0.6348828292144846
166751.0;633.31;60001.0;30.0;30.0;228.15;"2.2871";;6288.3;99.26;1572.0;724.0;139868.0;97.77;17483.0;55.91;346.0;;;;;;290.0;316.0;;3.0;484.759485;"i-0a4efedc3b1cc6ec2";"i-0a4efedc3b1cc6ec2_3.0";"rmit-combined_v3_aws-us_m3.medium";163834.46;10.01;5169.85;10.0;4072525.57;10.0;215.39;10.0;6667931.09;10.0;28663.02;10.0;12151.5;10.01;93.6;10.0;27933.31;171712.93;37.87;40.02;76913.88;;58.8698;58.9365;228.3836;25.74;32.03;35.869;2.4828;0.25;0.49;15.733;17.0794;0.01;0.01;8.0;1.3173;777.34;2.162;4736.34;4.4548;4454.63;11.1976;142.68;4.7458;0.47;;3.0E-4;8247.0;1303.7974125732767;0.7669903240767457;1.0E-4;3588.0;1775.3219600340135;0.5632781109635128;1.0E-4;4342.0;1352.1666740823136;0.739553798483222
190059.0;722.31;60001.0;30.0;30.0;228.14;"1.6896";"[StressngCpu, Fio, SysbenchMemory, Iperf, SysbenchMemory, WordpressBench, SysbenchMutex, SysbenchThreads, SysbenchCpu, Iperf, StressngNetwork, SysbenchCpu, StressngNetwork, MdSim, SysbenchFileio, Fio, SysbenchMutex, StressngCpu, SysbenchCpu, MdSim, StressngNetwork, SysbenchFileio, Fio, WordpressBench, MdSim, StressngCpu, SysbenchFileio, SysbenchThreads, SysbenchMemory, SysbenchThreads, WordpressBench, SysbenchMutex, Iperf]";5517.2;99.34;1379.0;780.0;141320.0;97.67;17665.0;55.26;326.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";3854808.0;290.0;316.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;488.0023;"i-0ac2023f3820cd5f2";"i-0ac2023f3820cd5f2_1.0";"rmit-combined_v3_aws-us_m3.medium";163039.74;10.0;5180.06;10.01;4085092.23;10.0;215.66;10.0;6666246.26;10.0;28664.65;10.0;12212.84;10.0;93.36;10.0;24096.58;162455.86;36.04;40.05;77311.94;"stress-ng, version 0.07.27";59.2531;59.2532;228.3915;25.75;32.88;35.868;4.0302;0.4;1.39;9.6925;23.1188;0.01;0.01;8.0;1.3954;733.84;2.1683;4722.6;4.4723;4472.2;10.6803;135.91;4.7691;0.48;"sysbench 0.4.12";2.0E-4;8178.0;1342.9836941013411;0.7446106787388442;1.0E-4;3365.0;1879.6093537414965;0.5320254434834709;1.0E-4;1929.0;2890.507313376279;0.34596003108947077
259567.0;987.07;60001.0;30.0;30.0;228.15;"1.6793";;4039.8;99.42;1009.0;2576.0;107410.0;97.97;13426.0;73.05;334.0;;;;;;290.0;316.0;;2.0;487.310692;"i-0ac2023f3820cd5f2";"i-0ac2023f3820cd5f2_2.0";"rmit-combined_v3_aws-us_m3.medium";163040.59;10.01;5133.56;10.01;4049878.52;10.0;213.51;10.01;6640953.67;10.0;28509.96;10.01;12000.76;10.0;90.05;10.01;24733.13;162867.39;36.56;40.01;77159.53;;59.2418;59.2503;228.3998;25.74;33.08;35.867;4.799;0.48;1.66;8.1397;23.2615;0.01;0.01;8.0;1.3457;760.93;2.1627;4734.75;4.4626;4462.47;10.3231;131.5;4.8287;0.48;;2.0E-4;7923.0;1401.6912816628796;0.7134238566524163;1.0E-4;3413.0;1887.5440420299576;0.5297889626588796;1.0E-4;3780.0;1715.4612378172462;0.5829336029022727
239379.0;909.94;60001.0;30.0;30.0;228.16;"1.7529";;4380.5;99.31;1095.0;1752.0;106182.0;97.78;13272.0;73.87;334.0;;;;;;290.0;316.0;;3.0;487.755143;"i-0ac2023f3820cd5f2";"i-0ac2023f3820cd5f2_3.0";"rmit-combined_v3_aws-us_m3.medium";163059.12;10.0;5130.75;10.01;4058805.67;10.0;213.29;10.01;6637025.39;10.01;28529.82;10.01;11988.0;10.0;90.86;10.01;25108.93;162453.31;35.69;40.02;74545.98;;59.2485;59.2757;228.3941;25.74;32.72;35.868;3.9715;0.4;1.54;9.8356;22.2846;0.01;0.01;8.0;1.3387;764.89;2.1895;4676.77;4.4693;4469.2;10.7075;136.03;4.8078;0.48;;2.0E-4;7889.0;1382.539596010818;0.7233065894715793;1.0E-4;3380.0;1855.1716316858497;0.539033684495957;1.0E-4;4155.0;1442.212297465725;0.6933791937270356
184278.0;700.27;60001.0;30.0;30.0;228.16;"2.1574";"[Fio, SysbenchFileio, SysbenchMemory, Iperf, SysbenchThreads, SysbenchMutex, Iperf, WordpressBench, StressngNetwork, StressngCpu, StressngCpu, Fio, StressngNetwork, SysbenchCpu, StressngNetwork, WordpressBench, SysbenchFileio, StressngCpu, SysbenchThreads, SysbenchMutex, MdSim, SysbenchCpu, SysbenchMemory, WordpressBench, SysbenchMemory, Iperf, SysbenchFileio, SysbenchMutex, SysbenchThreads, MdSim, MdSim, SysbenchCpu, Fio]";5690.2;99.29;1422.0;908.0;140662.0;97.79;17582.0;55.62;334.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";3854808.0;290.0;316.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;489.793587;"i-0ace436998524be78";"i-0ace436998524be78_1.0";"rmit-combined_v3_aws-us_m3.medium";162776.94;10.0;5166.91;10.0;4070703.83;10.0;215.29;10.0;6664846.76;10.0;28631.04;10.01;12161.63;10.0;90.83;10.01;26545.47;172151.75;37.82;40.03;78785.29;"stress-ng, version 0.07.27";59.0011;58.9512;230.3208;26.07;35.85;35.568;2.6448;0.26;0.53;14.769;18.1059;0.01;0.01;8.0;1.3283;770.89;2.1692;4720.63;4.4495;4449.32;10.6764;135.51;4.7249;0.47;"sysbench 0.4.12";3.0E-4;8500.0;1289.8238039215687;0.7752996936167631;1.0E-4;3656.0;1760.5829425862248;0.567993688801188;1.0E-4;2009.0;2630.247926669577;0.3801922966502254
176432.0;670.33;60001.0;30.0;30.0;228.16;"2.1923";;5943.3;99.32;1485.0;844.0;121990.0;97.9;15248.0;64.26;350.0;;;;;;290.0;316.0;;2.0;485.935048;"i-0ace436998524be78";"i-0ace436998524be78_2.0";"rmit-combined_v3_aws-us_m3.medium";163571.26;10.0;5170.98;10.0;4077666.11;10.0;212.79;10.0;6659903.97;10.01;28648.33;10.01;12161.91;10.0;92.09;10.0;27596.82;171941.96;38.63;40.12;79147.69;;58.9868;58.9784;228.3851;25.74;32.02;35.869;2.2134;0.22;0.49;17.648;17.8184;0.01;0.01;8.0;1.3187;776.54;2.1607;4739.24;4.4572;4457.04;10.5157;133.74;4.7242;0.47;;3.0E-4;8384.0;1307.045658831484;0.7650842135798173;1.0E-4;3628.0;1800.454167980658;0.5554154156123694;1.0E-4;3426.0;1795.0099521222228;0.5570999753052676
173993.0;661.04;60001.0;30.0;30.0;228.15;"2.236";;6026.6;99.26;1506.0;756.0;126341.0;98.2;15792.0;62.01;338.0;;;;;;290.0;316.0;;3.0;485.442984;"i-0ace436998524be78";"i-0ace436998524be78_3.0";"rmit-combined_v3_aws-us_m3.medium";163911.01;10.01;5167.46;10.0;4070812.42;10.0;214.71;10.0;6666493.41;10.01;28654.6;10.0;12164.84;10.0;89.85;10.01;26503.72;172277.01;37.74;40.03;79682.65;;58.9317;58.9799;228.3767;25.73;32.03;35.871;2.3688;0.24;0.51;16.49;17.47;0.01;0.01;8.0;1.3312;769.26;2.1653;4729.04;4.4527;4452.57;11.0321;140.86;4.7315;0.47;;3.0E-4;8400.0;1304.067277923315;0.7668316021183106;1.0E-4;3643.0;1808.6725798011512;0.5528916682697439;1.0E-4;4198.0;1402.0077540594782;0.7132628169170429
194655.0;739.83;60001.0;30.0;30.0;228.14;"2.0136";"[MdSim, SysbenchMutex, SysbenchFileio, StressngNetwork, SysbenchMutex, StressngCpu, SysbenchThreads, SysbenchCpu, SysbenchCpu, SysbenchThreads, StressngNetwork, SysbenchMemory, SysbenchMemory, StressngCpu, WordpressBench, SysbenchCpu, WordpressBench, Fio, SysbenchThreads, WordpressBench, Iperf, MdSim, SysbenchFileio, Iperf, Iperf, SysbenchMemory, Fio, Fio, StressngNetwork, MdSim, StressngCpu, SysbenchMutex, SysbenchFileio]";5386.9;99.34;1346.0;772.0;141271.0;97.69;17658.0;55.33;326.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";3854808.0;289.0;316.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;487.950503;"i-0b11fa221037dcc02";"i-0b11fa221037dcc02_1.0";"rmit-combined_v3_aws-us_m3.medium";163124.7;10.0;5161.18;10.01;4065985.87;10.01;214.16;10.0;6640345.4;10.0;28583.21;10.0;12131.67;10.0;90.23;10.01;28850.21;171625.51;37.66;40.01;78760.05;"stress-ng, version 0.07.27";59.1441;59.1037;228.3536;25.75;32.04;35.874;3.329;0.33;0.6;11.734;19.3989;0.01;0.01;8.0;1.3288;770.63;2.166;4727.65;4.4684;4468.31;10.8744;138.45;4.7589;0.48;"sysbench 0.4.12";0.0;0.0;1306.6274909148995;0.7653290681185659;0.0;2.0;1754.3186302070023;0.5700218778854353;0.0;1142.0;2578.1502914530515;0.38787498281816524
192076.0;730.03;60001.0;30.0;30.0;228.14;"2.0569";;5459.2;99.32;1364.0;740.0;136021.0;97.91;17002.0;57.53;338.0;;;;;;289.0;316.0;;2.0;486.212423;"i-0b11fa221037dcc02";"i-0b11fa221037dcc02_2.0";"rmit-combined_v3_aws-us_m3.medium";162765.89;10.0;5136.71;10.0;4067205.82;10.0;214.49;10.0;6659834.51;10.0;28602.66;10.0;12088.07;10.0;90.69;10.0;27265.12;169093.97;39.47;40.01;78335.37;;59.0328;59.0344;228.3664;25.74;32.04;35.872;3.2838;0.33;0.6;11.895;18.9911;0.01;0.01;8.0;1.3191;776.29;2.1754;4707.08;4.4823;4482.23;11.093;141.33;4.7416;0.47;;0.0;1.0;1330.8753414047533;0.7513851740197465;0.0;3.0;1758.5721346443993;0.5686431510540282;1.0E-4;2431.0;1666.7859236104327;0.5999570705720236
193165.0;734.2;60001.0;30.0;30.0;228.14;"2.0367";;5428.5;99.4;1357.0;748.0;127179.0;98.0;15897.0;61.62;338.0;;;;;;290.0;316.0;;3.0;491.061758;"i-0b11fa221037dcc02";"i-0b11fa221037dcc02_3.0";"rmit-combined_v3_aws-us_m3.medium";162875.98;10.0;5131.02;10.0;4062329.41;10.0;214.23;10.0;6652215.79;10.0;28564.88;10.0;12136.17;10.0;93.8;10.0;26631.6;168755.15;37.25;40.13;75960.86;;59.0625;59.0397;228.3607;25.74;32.02;35.873;3.3932;0.34;0.61;11.512;19.1796;0.01;0.01;8.0;1.3211;775.11;2.1672;4724.88;4.4714;4471.25;10.417;132.66;4.7569;0.48;;0.0;1.0;1340.6069500263873;0.7459307890208363;0.0;2.0;1780.7704593933718;0.5615546881548422;1.0E-4;2841.0;1343.9391762452108;0.7440812930194269
174988.0;664.77;60001.0;30.0;30.0;228.15;"2.205";"[Iperf, Fio, MdSim, SysbenchMemory, WordpressBench, StressngNetwork, SysbenchMemory, SysbenchCpu, SysbenchFileio, WordpressBench, StressngCpu, StressngNetwork, SysbenchFileio, StressngCpu, SysbenchThreads, Fio, SysbenchCpu, SysbenchMutex, MdSim, SysbenchMutex, SysbenchCpu, Fio, WordpressBench, StressngNetwork, Iperf, MdSim, StressngCpu, SysbenchMutex, Iperf, SysbenchFileio, SysbenchThreads, SysbenchThreads, SysbenchMemory]";5992.3;99.23;1498.0;828.0;140327.0;97.95;17540.0;55.76;338.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";3854808.0;290.0;316.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;485.604963;"i-0b8086711079e3815";"i-0b8086711079e3815_1.0";"rmit-combined_v3_aws-us_m3.medium";163571.24;10.0;5141.31;10.01;4067368.1;10.01;215.17;10.0;6669322.41;10.0;28623.27;10.0;12168.36;10.0;91.79;10.01;27091.28;171978.17;38.73;40.02;77541.0;"stress-ng, version 0.07.27";58.9561;58.9578;228.3656;25.74;32.03;35.872;3.0188;0.3;0.58;12.94;17.7156;0.01;0.01;8.0;1.3496;758.73;2.1626;4734.96;4.4567;4456.59;10.8142;137.43;4.7404;0.47;"sysbench 0.4.12";3.0E-4;8484.0;1287.6465479979568;0.7766106324400963;1.0E-4;3665.0;1786.6835100852568;0.5596962161207175;1.0E-4;2008.0;2638.946602648043;0.37893908084254263
177141.0;673.01;60000.0;30.0;30.0;228.15;"2.1241";;5919.5;99.31;1479.0;916.0;117125.0;98.14;14640.0;66.99;358.0;;;;;;290.0;316.0;;2.0;485.878594;"i-0b8086711079e3815";"i-0b8086711079e3815_2.0";"rmit-combined_v3_aws-us_m3.medium";163559.81;10.01;5152.64;10.01;4070127.0;10.01;214.45;10.0;6668218.9;10.0;28590.73;10.0;12143.96;10.0;90.55;10.01;27627.22;170768.7;38.1;40.03;79480.58;;58.9543;58.9604;228.3828;25.73;32.03;35.87;2.2589;0.23;0.5;17.292;18.3897;0.01;0.01;8.0;1.3426;762.72;2.1597;4741.34;4.4535;4453.35;11.2193;143.11;4.7529;0.48;;3.0E-4;8282.0;1309.4524298425736;0.763677990288065;1.0E-4;3637.0;1806.8641178938535;0.5534450488538321;1.0E-4;3528.0;1779.6849386856723;0.5618972090298843
177044.0;672.61;60001.0;30.0;30.0;228.15;"2.1966";;5922.8;99.31;1480.0;868.0;139839.0;97.76;17479.0;55.93;334.0;;;;;;290.0;316.0;;3.0;485.016365;"i-0b8086711079e3815";"i-0b8086711079e3815_3.0";"rmit-combined_v3_aws-us_m3.medium";163161.42;10.01;5161.25;10.0;4068215.1;10.0;212.15;10.0;6660201.72;10.01;28636.32;10.0;12142.72;10.0;90.84;10.02;27819.14;171735.63;37.68;40.04;78173.14;;58.9474;59.0298;228.3771;25.73;32.04;35.87;2.7227;0.27;0.57;14.347;17.7829;0.01;0.01;8.0;1.3232;773.88;2.1679;4723.45;4.457;4456.84;10.7792;136.97;4.759;0.47;;3.0E-4;8315.0;1316.2359757809054;0.7597421878753263;1.0E-4;3636.0;1799.8444514369623;0.55560356852039;1.0E-4;4240.0;1411.3994743758212;0.7085166305891116
181127.0;688.2;60000.0;30.0;30.0;228.14;"2.1578";"[Iperf, WordpressBench, SysbenchMutex, StressngNetwork, StressngCpu, SysbenchCpu, MdSim, SysbenchMemory, MdSim, Fio, StressngCpu, SysbenchThreads, SysbenchMemory, SysbenchCpu, Iperf, StressngNetwork, SysbenchFileio, SysbenchCpu, SysbenchFileio, WordpressBench, SysbenchThreads, Iperf, Fio, SysbenchFileio, StressngCpu, StressngNetwork, MdSim, SysbenchMutex, Fio, SysbenchThreads, WordpressBench, SysbenchMemory, SysbenchMutex]";5789.2;99.3;1447.0;1592.0;129734.0;97.92;16216.0;60.43;326.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";3854808.0;290.0;316.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;485.689635;"i-0b8fc1f2e0b6c4355";"i-0b8fc1f2e0b6c4355_1.0";"rmit-combined_v3_aws-us_m3.medium";163389.75;10.01;5143.83;10.0;4072619.54;10.01;214.28;10.01;6655911.49;10.0;28617.37;10.0;12120.44;10.0;90.86;10.0;27249.64;171259.39;37.33;40.04;78753.62;"stress-ng, version 0.07.27";58.9638;58.9399;228.3658;25.74;32.05;35.872;4.9087;0.49;1.73;7.9579;18.1026;0.01;0.01;8.0;1.3236;773.62;2.1736;4711.01;4.4607;4460.56;10.2968;130.75;4.7598;0.48;"sysbench 0.4.12";3.0E-4;8451.0;1284.776462697755;0.7783455169315714;1.0E-4;3649.0;1782.9086779448621;0.5608812231216959;1.0E-4;2029.0;2682.4368299043754;0.37279535862756863
213441.0;811.09;60001.0;30.0;30.0;228.15;"2.3271";;4912.8;99.27;1228.0;1704.0;111031.0;97.87;13878.0;70.65;338.0;;;;;;290.0;316.0;;2.0;485.962744;"i-0b8fc1f2e0b6c4355";"i-0b8fc1f2e0b6c4355_2.0";"rmit-combined_v3_aws-us_m3.medium";162766.24;10.0;5126.5;10.0;4062762.66;10.0;214.55;10.01;6654746.36;10.0;28590.21;10.0;12113.97;10.01;90.16;10.01;25940.22;171188.67;39.45;40.02;79262.66;;59.0581;59.0837;228.3614;25.73;32.04;35.873;3.8688;0.39;1.21;10.097;16.7863;0.01;0.01;8.0;1.329;770.52;2.1696;4719.71;4.4654;4465.23;10.6095;135.07;4.75;0.47;;3.0E-4;8467.0;1322.156941491456;0.7563398630059397;1.0E-4;3626.0;1798.5498265531378;0.5560035008407119;1.0E-4;3760.0;1699.4597038656464;0.5884223072340976
185208.0;703.68;60001.0;30.0;30.0;228.16;"1.932";;5661.7;99.28;1415.0;1624.0;110174.0;97.96;13771.0;71.27;338.0;;;;;;290.0;316.0;;3.0;486.175075;"i-0b8fc1f2e0b6c4355";"i-0b8fc1f2e0b6c4355_3.0";"rmit-combined_v3_aws-us_m3.medium";163529.63;10.0;5135.73;10.01;4067963.21;10.0;214.07;10.01;6659314.39;10.0;28564.76;10.0;12196.16;10.0;92.96;10.01;27219.53;172546.86;38.47;40.02;78381.35;;59.0108;59.0507;228.3855;25.74;32.68;35.869;2.8273;0.28;0.56;13.816;20.2184;0.01;0.01;8.0;1.3188;776.47;2.1738;4710.65;4.4577;4457.57;10.848;137.86;4.8286;0.48;;3.0E-4;8398.0;1324.5691037548622;0.7549624984949593;1.0E-4;3600.0;1780.6849206349207;0.5615816635564254;1.0E-4;4247.0;1396.4727199063655;0.7160898925881279
168737.0;641.01;60001.0;30.0;30.0;228.22;"1.9555";"[SysbenchFileio, SysbenchCpu, MdSim, SysbenchCpu, SysbenchFileio, MdSim, WordpressBench, StressngCpu, Iperf, StressngCpu, SysbenchMemory, StressngNetwork, WordpressBench, Iperf, StressngNetwork, Iperf, SysbenchMutex, SysbenchCpu, MdSim, SysbenchThreads, SysbenchThreads, SysbenchMemory, SysbenchThreads, StressngCpu, SysbenchMemory, Fio, SysbenchMutex, WordpressBench, SysbenchMutex, SysbenchFileio, StressngNetwork, Fio, Fio]";6214.3;99.3;1553.0;804.0;143889.0;97.64;17986.0;54.33;310.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";3854808.0;290.0;316.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;484.368857;"i-0b92c79067ad94c81";"i-0b92c79067ad94c81_1.0";"rmit-combined_v3_aws-us_m3.medium";164358.47;10.01;5176.6;10.01;4084280.9;10.0;213.86;10.0;6686915.6;10.0;28728.89;10.0;12198.64;10.0;90.99;10.0;28231.03;173825.27;38.8;40.0;78859.58;"stress-ng, version 0.07.27";58.8272;58.8751;228.697;25.82;32.04;35.82;3.128;0.31;1.05;12.488;19.9757;0.01;0.01;8.0;1.3387;764.92;2.1611;4738.22;4.4336;4433.47;10.658;135.69;4.746;0.47;"sysbench 0.4.12";3.0E-4;8415.0;1288.673321449792;0.7759918540681615;1.0E-4;3667.0;1779.0663339571636;0.5620925880687695;1.0E-4;1963.0;2749.412249099331;0.3637140993779983
169070.0;642.27;60001.0;30.0;30.0;228.14;"2.3319";;6202.3;99.27;1550.0;796.0;141526.0;97.88;17690.0;55.24;318.0;;;;;;289.0;316.0;;2.0;484.432024;"i-0b92c79067ad94c81";"i-0b92c79067ad94c81_2.0";"rmit-combined_v3_aws-us_m3.medium";163504.43;10.0;5162.33;10.0;4074349.32;10.0;214.77;10.0;6673870.72;10.01;28675.91;10.01;12187.49;10.0;90.96;10.01;27992.68;171556.17;38.75;40.05;77217.43;;58.8582;58.8361;228.3684;25.73;32.03;35.872;3.0639;0.31;0.67;12.749;16.7513;0.01;0.01;8.0;1.314;779.28;2.1647;4730.39;4.4606;4460.43;11.1177;141.94;4.7201;0.47;;3.0E-4;8399.0;1289.6173295229023;0.7754238231041397;1.0E-4;3595.0;1756.0527627532083;0.569458971399106;1.0E-4;3815.0;1655.5411973043435;0.6040320842684331
